CAP;NOME_COM;COD_COM;DATA;PM10_DAILY_ugm-3;PM2p5_DAILY_ugm-3;NOx_DAILY_ugm-3;SO2_DAILY_ugm-3;O3_DAILY_ugm-3;NMVOC_DAILY_ugm-3;TMIN_DAILY_C;TMAX_DAILY_C;RHMIN_DAILY_%;RHMAX_DAILY_%;PREC_DAILY_mm;SSWTOT_DAILY_Whm-2
25122;BRESCIA;17029;26/10/21;44;32;76;4;14;70;6.6;17.1;53;85;0.0;3272
25122;BRESCIA;17029;27/10/21;36;22;81;4;17;56;8.3;18.9;45;84;0.0;3247
25122;BRESCIA;17029;28/10/21;34;18;77;3;19;47;8.5;19.0;49;85;0.0;3217
25122;BRESCIA;17029;29/10/21;39;27;78;3;19;45;8.8;17.6;55;86;0.0;2953
25122;BRESCIA;17029;30/10/21;44;32;47;4;24;29;7.9;14.9;62;94;5.0;1692
25122;BRESCIA;17029;31/10/21;48;41;44;3;14;33;10.7;15.4;72;93;0.0;2154
25122;BRESCIA;17029;01/11/21;36;29;34;2;13;39;10.7;12.5;89;95;27.2;379
25122;BRESCIA;17029;02/11/21;21;14;63;2;11;35;7.6;16.6;69;96;0.0;2971
25122;BRESCIA;17029;03/11/21;10;5;25;1;43;16;10.5;14.3;72;94;34.2;506
25122;BRESCIA;17029;04/11/21;16;9;45;2;26;37;7.3;14.2;69;95;9.7;2007
25122;BRESCIA;17029;05/11/21;17;9;72;3;20;32;5.8;14.6;54;92;0.0;2916
25122;BRESCIA;17029;06/11/21;16;9;63;2;27;26;5.2;14.5;45;81;0.0;2861
25122;BRESCIA;17029;07/11/21;22;15;45;2;21;35;5.5;13.6;55;87;0.0;2277
25122;BRESCIA;17029;08/11/21;26;15;72;2;5;43;7.2;10.0;85;95;10.0;568
25122;BRESCIA;17029;09/11/21;24;14;66;2;9;50;2.7;13.7;65;95;0.0;1664
25122;BRESCIA;17029;10/11/21;36;25;78;2;7;72;9.1;15.9;58;90;2.3;2038
25122;BRESCIA;17029;11/11/21;40;26;98;2;3;59;9.9;15.1;73;95;0.5;1256
25122;BRESCIA;17029;12/11/21;41;27;79;3;4;64;8.7;16.9;70;94;0.2;2165
25122;BRESCIA;17029;13/11/21;46;33;82;2;2;74;8.8;13.3;86;95;7.0;1456
25122;BRESCIA;17029;14/11/21;11;10;23;1;42;25;10.0;12.7;88;95;33.5;513
25122;BRESCIA;17029;15/11/21;17;13;63;2;14;37;10.1;13.6;83;95;3.2;580
25122;BRESCIA;17029;16/11/21;32;24;62;1;4;61;8.8;12.9;78;96;1.1;1130
25122;BRESCIA;17029;17/11/21;48;36;73;3;2;86;9.5;13.1;88;97;0.1;1010
25122;BRESCIA;17029;18/11/21;45;31;86;2;1;66;8.1;14.5;89;98;0.0;2124
25122;BRESCIA;17029;19/11/21;47;34;68;2;1;97;9.5;14.3;85;99;0.0;1061
25122;BRESCIA;17029;20/11/21;41;32;58;2;1;84;7.3;12.3;83;96;0.0;2224
25122;BRESCIA;17029;21/11/21;34;27;57;2;0;71;5.9;8.5;94;97;0.2;1377
25122;BRESCIA;17029;22/11/21;32;24;82;3;0;84;7.2;10.4;96;97;2.9;841
25122;BRESCIA;17029;23/11/21;33;23;83;4;4;44;6.6;14.0;67;96;0.0;1016
25122;BRESCIA;17029;24/11/21;36;27;104;4;4;59;4.2;12.0;59;97;0.0;2186
25122;BRESCIA;17029;25/11/21;31;23;86;2;1;71;3.2;7.1;87;97;8.3;493
25122;BRESCIA;17029;26/11/21;34;26;88;1;1;70;6.2;10.6;84;97;0.3;1247
25122;BRESCIA;17029;27/11/21;25;21;45;1;18;42;6.5;11.7;82;96;10.2;1789
25122;BRESCIA;17029;28/11/21;11;8;32;1;36;28;1.5;7.4;89;95;10.9;436
25122;BRESCIA;17029;29/11/21;17;13;62;1;23;30;0.3;8.3;54;93;0.0;2139
25122;BRESCIA;17029;30/11/21;16;9;70;1;20;24;-0.2;9.8;37;80;0.0;2090
25122;BRESCIA;17029;01/12/21;33;18;80;2;17;38;2.5;9.6;53;91;2.0;1515
25122;BRESCIA;17029;02/12/21;48;35;109;4;4;64;5.2;8.1;87;96;1.8;1586
25122;BRESCIA;17029;03/12/21;37;28;109;3;15;43;2.6;10.4;61;96;0.0;2054
25122;BRESCIA;17029;04/12/21;32;22;80;3;4;54;1.0;6.2;71;89;0.3;906
25122;BRESCIA;17029;05/12/21;44;35;84;2;9;54;2.3;8.3;68;92;0.1;1945
25122;BRESCIA;17029;06/12/21;42;33;115;1;12;47;0.2;8.9;58;92;0.0;2016
25122;BRESCIA;17029;07/12/21;36;25;121;3;18;46;0.0;9.1;47;81;0.0;2009
25122;BRESCIA;17029;08/12/21;21;16;50;2;23;31;1.1;7.1;52;97;7.6;351
25122;BRESCIA;17029;09/12/21;38;30;143;2;3;54;0.8;4.6;94;97;5.2;1166
25122;BRESCIA;17029;10/12/21;27;20;89;2;10;39;-0.7;4.9;85;95;1.2;789
25122;BRESCIA;17029;11/12/21;34;26;114;3;6;38;-0.1;8.6;72;94;0.0;1905
25122;BRESCIA;17029;12/12/21;28;20;91;2;22;32;0.5;12.1;52;85;0.0;1908
25122;BRESCIA;17029;13/12/21;46;37;165;4;7;60;3.6;12.3;53;91;0.2;1847
25122;BRESCIA;17029;14/12/21;57;40;195;4;4;101;3.1;9.6;72;92;0.0;1162
25122;BRESCIA;17029;15/12/21;50;44;184;4;4;82;3.0;10.9;62;92;0.0;1755
25122;BRESCIA;17029;16/12/21;61;51;205;4;1;79;2.8;9.9;72;93;0.0;1832
25122;BRESCIA;17029;17/12/21;62;44;195;3;2;81;0.4;7.9;84;96;0.0;1705
25122;BRESCIA;17029;18/12/21;50;28;164;3;1;73;0.3;6.8;85;96;0.0;1742
25122;BRESCIA;17029;19/12/21;57;45;164;3;3;79;-1.0;8.3;78;96;0.2;1714
25122;BRESCIA;17029;20/12/21;37;28;114;2;14;27;2.1;10.6;61;89;0.0;1822
25122;BRESCIA;17029;21/12/21;56;44;168;3;2;62;1.4;7.5;78;92;0.0;641
25122;BRESCIA;17029;22/12/21;49;39;122;3;2;73;1.2;8.0;70;92;0.0;1838
25122;BRESCIA;17029;23/12/21;58;44;159;2;0;97;-1.8;2.9;91;95;0.0;1492
25122;BRESCIA;17029;24/12/21;65;51;133;3;4;64;2.4;4.4;91;95;0.0;450
25122;BRESCIA;17029;25/12/21;70;59;114;3;0;94;4.3;5.6;92;96;4.5;659
25122;BRESCIA;17029;26/12/21;56;44;93;2;1;73;3.3;6.3;95;97;0.0;1241
25122;BRESCIA;17029;27/12/21;51;39;90;3;0;72;4.7;7.4;95;96;1.9;663
25122;BRESCIA;17029;28/12/21;56;47;102;3;0;96;6.0;8.1;93;97;0.2;733
25122;BRESCIA;17029;29/12/21;44;31;95;2;6;67;3.1;6.3;94;97;0.2;1220
25122;BRESCIA;17029;30/12/21;44;29;129;3;4;80;2.5;9.9;88;97;0.0;1626
25122;BRESCIA;17029;31/12/21;48;39;165;3;5;98;1.2;11.9;78;97;0.0;1821
25122;BRESCIA;17029;01/01/22;73;68;145;2;5;61;1.0;11.1;80;96;0.0;1919
25122;BRESCIA;17029;02/01/22;50;44;94;1;3;61;2.8;13.0;77;96;0.0;1596
25122;BRESCIA;17029;03/01/22;44;33;87;1;0;68;3.2;6.0;95;97;0.0;776
25122;BRESCIA;17029;04/01/22;64;47;100;2;0;74;6.1;7.4;92;96;1.0;294
25122;BRESCIA;17029;05/01/22;35;26;86;1;0;52;6.3;7.3;95;97;11.8;479
25122;BRESCIA;17029;06/01/22;21;15;41;1;16;43;2.5;7.8;78;97;0.3;1620
25122;BRESCIA;17029;07/01/22;30;23;63;2;13;53;1.1;6.8;58;90;0.0;1567
25122;BRESCIA;17029;08/01/22;49;39;83;3;1;67;-0.2;6.4;70;92;0.0;2089
25122;BRESCIA;17029;09/01/22;59;51;91;3;1;65;0.3;4.8;85;92;0.4;1198
25122;BRESCIA;17029;10/01/22;41;35;116;2;6;39;-0.2;9.2;55;90;0.0;2087
25122;BRESCIA;17029;11/01/22;42;28;108;3;12;43;1.6;10.6;41;78;0.0;2188
25122;BRESCIA;17029;12/01/22;52;35;114;3;1;70;0.4;8.3;56;81;0.0;2202
25122;BRESCIA;17029;13/01/22;64;41;122;4;0;91;-0.0;8.7;47;78;0.0;2187
25122;BRESCIA;17029;14/01/22;61;46;179;4;0;73;0.8;11.5;51;80;0.0;2197
25122;BRESCIA;17029;15/01/22;52;41;164;3;6;45;3.5;13.4;49;83;0.0;2204
25122;BRESCIA;17029;16/01/22;60;47;93;2;7;63;3.1;11.7;55;86;0.0;2239
25122;BRESCIA;17029;17/01/22;51;43;113;3;7;36;2.5;13.0;45;86;0.0;2147
25122;BRESCIA;17029;18/01/22;56;48;112;3;12;35;2.7;13.2;51;86;0.0;2611
25122;BRESCIA;17029;19/01/22;63;54;129;4;7;71;2.2;9.8;71;92;0.0;2252
25122;BRESCIA;17029;20/01/22;85;67;114;3;3;76;1.9;7.8;78;95;0.0;1843
25122;BRESCIA;17029;21/01/22;61;47;113;3;7;49;-1.1;3.6;86;94;0.0;1633
25122;BRESCIA;17029;22/01/22;60;56;102;3;5;52;-1.1;5.9;75;91;0.0;2002
25122;BRESCIA;17029;23/01/22;65;56;67;3;10;47;0.9;8.4;71;93;0.0;2143
25122;BRESCIA;17029;24/01/22;69;45;133;3;1;57;-0.0;3.6;88;95;0.0;2186
25122;BRESCIA;17029;25/01/22;76;63;104;4;1;81;1.9;5.8;88;94;0.0;1672
25122;BRESCIA;17029;26/01/22;87;59;97;3;0;74;0.4;5.8;88;96;0.0;1879
25122;BRESCIA;17029;27/01/22;74;53;134;4;0;76;1.5;4.8;89;96;0.0;1298
25122;BRESCIA;17029;28/01/22;51;40;111;3;11;38;0.7;7.6;76;96;0.0;2522
25122;BRESCIA;17029;29/01/22;53;39;100;4;12;40;0.3;10.4;50;84;0.0;2629
25122;BRESCIA;17029;30/01/22;55;40;65;3;15;29;2.6;14.2;55;87;0.0;2677
25122;BRESCIA;17029;31/01/22;62;47;82;3;15;38;2.8;10.3;43;90;0.0;1775
25122;BRESCIA;17029;01/02/22;28;15;68;2;36;24;4.2;15.0;22;63;0.0;2813
25122;BRESCIA;17029;02/02/22;34;17;79;3;37;22;2.8;18.4;34;71;0.0;2791
25122;BRESCIA;17029;03/02/22;40;29;80;3;16;39;5.0;14.3;49;87;0.0;2503
25122;BRESCIA;17029;04/02/22;53;37;79;3;10;66;6.0;11.3;74;92;0.2;1674
25122;BRESCIA;17029;05/02/22;75;54;74;2;4;70;4.5;11.5;75;93;0.0;2415
25122;BRESCIA;17029;06/02/22;69;58;56;2;7;58;2.7;10.7;74;95;0.0;2197
25122;BRESCIA;17029;07/02/22;34;25;41;2;51;21;2.6;15.0;15;96;0.0;3133
25122;BRESCIA;17029;08/02/22;37;22;79;3;22;35;2.8;14.3;26;59;0.0;3147
25122;BRESCIA;17029;09/02/22;48;26;89;3;17;40;4.0;15.8;52;81;0.0;3092
25122;BRESCIA;17029;10/02/22;50;32;81;2;16;32;6.3;13.4;64;86;0.0;1672
25122;BRESCIA;17029;11/02/22;60;43;80;3;10;38;6.8;13.6;70;88;0.0;1958
25122;BRESCIA;17029;12/02/22;26;16;41;2;37;20;3.2;12.3;28;79;0.0;3357
25122;BRESCIA;17029;13/02/22;26;21;52;2;34;29;1.5;10.6;41;74;0.0;3372
25122;BRESCIA;17029;14/02/22;43;28;75;3;15;48;1.9;7.2;60;93;10.2;1172
25122;BRESCIA;17029;15/02/22;40;34;97;3;1;61;1.3;4.5;94;96;35.6;599
25122;BRESCIA;17029;16/02/22;37;30;81;3;7;59;2.3;11.4;70;96;0.1;2888
25122;BRESCIA;17029;17/02/22;50;38;119;3;4;52;1.4;13.3;73;96;0.0;3309
25122;BRESCIA;17029;18/02/22;65;47;84;3;9;46;3.8;12.6;70;95;0.0;3334
25122;BRESCIA;17029;19/02/22;82;65;61;3;4;70;8.4;12.3;86;95;0.0;1504
25122;BRESCIA;17029;20/02/22;75;59;50;3;11;61;7.5;14.3;69;95;0.0;3391
25122;BRESCIA;17029;21/02/22;39;29;51;2;34;32;6.5;17.2;19;93;0.2;3428
25122;BRESCIA;17029;22/02/22;17;10;50;2;43;19;6.2;17.7;24;53;0.0;3800
25122;BRESCIA;17029;23/02/22;33;20;74;3;24;34;5.5;16.6;35;68;0.0;3917
25122;BRESCIA;17029;24/02/22;44;28;79;3;20;45;5.7;14.3;50;79;0.0;3231
25122;BRESCIA;17029;25/02/22;43;29;64;3;39;43;4.5;14.7;51;83;0.9;3804
25122;BRESCIA;17029;26/02/22;15;9;35;2;48;22;2.6;13.8;27;90;0.0;4182
25122;BRESCIA;17029;27/02/22;17;10;33;2;39;23;1.9;12.6;27;73;0.0;4218
25122;BRESCIA;17029;28/02/22;28;23;52;3;42;29;2.2;12.8;36;72;0.0;4234
25122;BRESCIA;17029;01/03/22;28;19;43;3;49;25;2.8;11.1;35;64;0.2;4232
25122;BRESCIA;17029;02/03/22;44;34;75;4;27;50;1.3;12.0;37;74;0.2;3952
25122;BRESCIA;17029;03/03/22;54;43;68;3;30;51;4.2;14.0;46;77;0.0;4316
25122;BRESCIA;17029;04/03/22;55;39;46;2;45;37;5.1;13.0;47;74;1.3;3253
25122;BRESCIA;17029;05/03/22;31;25;31;2;63;21;4.5;10.1;40;59;0.1;3698
25122;BRESCIA;17029;06/03/22;28;25;28;2;60;24;3.1;10.2;38;63;0.1;3936
25122;BRESCIA;17029;07/03/22;38;30;49;2;41;29;1.1;10.7;43;72;0.0;4541
25122;BRESCIA;17029;08/03/22;33;26;40;1;49;27;2.3;9.4;40;68;0.0;2999
25122;BRESCIA;17029;09/03/22;52;45;85;2;25;45;0.6;13.2;33;78;0.0;4761
25122;BRESCIA;17029;10/03/22;65;44;84;2;32;48;3.2;15.5;33;72;0.0;4822
25122;BRESCIA;17029;11/03/22;39;24;29;1;60;20;6.2;11.0;47;70;0.0;2530
25122;BRESCIA;17029;12/03/22;30;23;34;1;68;20;3.6;10.7;39;65;0.0;3968
25122;BRESCIA;17029;13/03/22;29;19;29;2;64;18;1.2;11.6;35;68;0.0;4916
25122;BRESCIA;17029;14/03/22;42;27;54;2;49;31;6.2;12.9;50;71;0.2;3627
25122;BRESCIA;17029;15/03/22;80;55;72;2;21;45;6.5;13.2;54;80;0.1;2663
25122;BRESCIA;17029;16/03/22;68;43;56;2;28;38;9.0;16.6;53;76;0.0;3848
25122;BRESCIA;17029;17/03/22;74;45;58;2;27;36;9.2;13.9;64;79;0.0;1831
25122;BRESCIA;17029;18/03/22;50;30;48;2;47;26;7.8;15.8;41;80;0.2;3635
25122;BRESCIA;17029;19/03/22;35;22;31;3;67;18;4.9;14.9;34;72;0.0;5265
25122;BRESCIA;17029;20/03/22;30;23;25;3;78;16;4.3;14.9;32;62;0.0;5228
25122;BRESCIA;17029;21/03/22;39;31;43;3;64;26;4.9;14.6;31;60;0.0;5384
25122;BRESCIA;17029;22/03/22;44;33;46;3;61;28;4.8;16.4;25;63;0.0;5540
25122;BRESCIA;17029;23/03/22;51;36;62;4;59;33;5.7;19.9;23;56;0.0;5634
25122;BRESCIA;17029;24/03/22;54;30;85;4;55;37;8.4;21.9;23;60;0.0;5732
25122;BRESCIA;17029;25/03/22;49;33;59;3;60;31;8.7;21.8;19;57;0.0;5713
25122;BRESCIA;17029;26/03/22;52;33;44;2;82;22;9.2;21.7;28;56;0.0;5755
25122;BRESCIA;17029;27/03/22;51;37;40;3;91;16;9.9;22.4;23;60;0.0;5666
25122;BRESCIA;17029;28/03/22;49;33;52;3;77;24;9.6;22.8;20;58;0.0;5949
25122;BRESCIA;17029;29/03/22;60;41;39;3;68;28;7.6;17.4;43;83;0.0;5089
25122;BRESCIA;17029;30/03/22;55;32;37;3;49;27;9.2;13.7;70;89;2.4;1955
25122;BRESCIA;17029;31/03/22;39;24;40;3;36;33;9.3;13.7;73;95;5.0;2134
25122;BRESCIA;17029;01/04/22;21;14;33;2;43;30;8.9;14.9;66;94;5.0;3636
25122;BRESCIA;17029;02/04/22;13;9;23;2;67;14;6.1;11.0;54;78;1.1;3146
25122;BRESCIA;17029;03/04/22;13;11;25;2;54;17;5.1;11.3;46;81;0.9;3884
25122;BRESCIA;17029;04/04/22;21;14;36;2;60;20;6.4;13.2;45;78;0.1;3802
25122;BRESCIA;17029;05/04/22;42;30;53;3;51;33;4.7;17.1;44;84;0.0;6269
25122;BRESCIA;17029;06/04/22;49;33;41;3;78;29;7.7;17.1;49;80;0.0;5674
25122;BRESCIA;17029;07/04/22;36;25;36;4;70;29;9.0;21.2;37;76;0.0;5818
25122;BRESCIA;17029;08/04/22;27;17;36;4;54;24;10.9;22.2;46;79;0.0;5993
25122;BRESCIA;17029;09/04/22;21;10;28;2;56;14;6.3;19.5;34;83;2.4;4989
25122;BRESCIA;17029;10/04/22;14;10;21;2;66;16;3.7;17.2;31;85;0.0;6747
25122;BRESCIA;17029;11/04/22;21;12;39;3;66;22;7.6;19.2;28;60;0.0;6557
25122;BRESCIA;17029;12/04/22;31;23;42;3;71;31;7.8;19.9;36;72;0.0;6290
25122;BRESCIA;17029;13/04/22;40;24;37;2;83;26;10.2;21.0;43;76;0.0;6176
25122;BRESCIA;17029;14/04/22;37;22;39;2;81;24;10.6;24.1;32;80;0.0;6733
25122;BRESCIA;17029;15/04/22;39;25;40;3;87;23;12.4;24.2;37;76;0.0;6557
25122;BRESCIA;17029;16/04/22;23;13;25;2;80;16;12.4;23.8;40;71;3.8;4787
25122;BRESCIA;17029;17/04/22;16;11;17;1;76;12;9.1;16.8;41;71;0.0;6444
25122;BRESCIA;17029;18/04/22;17;12;18;2;81;15;7.4;18.2;34;65;0.0;6774
25122;BRESCIA;17029;19/04/22;22;18;31;3;77;20;8.2;20.9;31;67;0.0;7072
25122;BRESCIA;17029;20/04/22;20;14;25;2;77;16;11.2;17.5;47;72;0.0;4461
25122;BRESCIA;17029;21/04/22;19;9;30;3;73;18;9.9;17.1;43;83;0.9;3687
25122;BRESCIA;17029;22/04/22;32;22;35;3;41;30;9.2;15.1;70;93;1.2;2573
25122;BRESCIA;17029;23/04/22;24;20;22;3;56;18;11.1;17.9;65;91;7.5;2827
25122;BRESCIA;17029;24/04/22;10;7;20;3;72;13;10.3;17.5;58;87;0.9;4907
25122;BRESCIA;17029;25/04/22;15;11;22;3;56;22;9.0;19.8;53;91;2.5;4197
25122;BRESCIA;17029;26/04/22;16;10;32;2;46;23;11.8;18.7;63;94;3.8;3323
25122;BRESCIA;17029;27/04/22;19;13;33;3;61;22;10.0;21.5;45;89;0.0;7346
25122;BRESCIA;17029;28/04/22;19;10;26;2;82;17;11.9;21.5;44;75;0.0;6415
25122;BRESCIA;17029;29/04/22;20;17;27;2;85;16;13.6;22.4;33;72;0.0;7299
25122;BRESCIA;17029;30/04/22;23;17;26;3;86;15;13.4;22.4;36;65;0.6;5155
25122;BRESCIA;17029;01/05/22;11;8;13;2;87;11;13.2;22.5;39;75;1.4;5229
25122;BRESCIA;17029;02/05/22;14;10;30;3;62;14;11.2;20.7;48;80;1.7;5698
25122;BRESCIA;17029;03/05/22;17;11;27;4;70;15;12.2;23.5;43;79;0.6;5809
25122;BRESCIA;17029;04/05/22;22;13;33;3;58;19;12.9;23.8;45;85;1.1;4561
25122;BRESCIA;17029;05/05/22;23;16;32;3;52;16;12.9;18.8;59;94;10.9;2011
25122;BRESCIA;17029;06/05/22;14;8;35;2;49;13;12.6;14.9;87;94;6.8;1510
25122;BRESCIA;17029;07/05/22;18;14;22;3;41;18;12.1;17.9;74;95;0.6;4206
25122;BRESCIA;17029;08/05/22;13;10;19;3;42;14;13.4;21.5;52;94;0.2;3585
25122;BRESCIA;17029;09/05/22;23;13;36;3;59;13;14.9;23.5;48;82;0.0;6483
25122;BRESCIA;17029;10/05/22;31;15;32;3;79;16;14.2;26.9;38;82;0.0;7827
25122;BRESCIA;17029;11/05/22;32;17;29;3;92;22;16.0;28.6;35;81;0.0;7672
25122;BRESCIA;17029;12/05/22;26;15;28;3;87;18;16.1;28.5;47;77;0.0;7873
25122;BRESCIA;17029;13/05/22;32;19;29;3;82;20;16.5;28.4;42;84;0.0;7531
25122;BRESCIA;17029;14/05/22;32;18;18;4;82;18;18.1;28.6;46;80;0.3;6180
25122;BRESCIA;17029;15/05/22;28;22;18;4;93;14;18.6;29.8;44;81;0.0;7289
25122;BRESCIA;17029;16/05/22;24;12;23;3;84;19;18.9;30.9;38;83;0.0;7804
25122;BRESCIA;17029;17/05/22;22;10;31;3;84;19;17.2;31.2;32;77;0.0;7848
25122;BRESCIA;17029;18/05/22;27;13;28;3;92;13;20.0;28.9;47;66;0.0;7429
25122;BRESCIA;17029;19/05/22;24;11;22;4;105;12;19.4;28.4;39;59;0.0;7513
25122;BRESCIA;17029;20/05/22;34;19;31;4;107;16;17.8;31.4;38;71;0.0;7932
25122;BRESCIA;17029;21/05/22;32;16;24;3;109;17;19.0;31.2;47;74;0.0;7370
25122;BRESCIA;17029;22/05/22;32;21;19;3;115;14;20.1;30.6;50;82;0.0;6574
25122;BRESCIA;17029;23/05/22;37;17;27;2;91;14;21.8;29.9;49;76;0.1;6167
25122;BRESCIA;17029;24/05/22;30;15;20;2;92;15;19.2;29.5;47;81;0.1;6322
25122;BRESCIA;17029;25/05/22;20;11;25;2;70;14;18.6;28.3;45;75;0.1;5982
25122;BRESCIA;17029;26/05/22;31;16;29;2;68;14;18.3;29.6;50;82;0.0;6065
25122;BRESCIA;17029;27/05/22;40;20;31;2;93;19;19.8;32.0;43;84;0.0;7215
25122;BRESCIA;17029;28/05/22;34;15;18;3;87;13;17.3;29.8;52;78;1.3;6198
25122;BRESCIA;17029;29/05/22;10;7;16;2;52;10;14.2;18.9;65;93;0.4;2077
25122;BRESCIA;17029;30/05/22;15;10;24;3;53;11;13.5;22.7;49;83;0.1;5633
25122;BRESCIA;17029;31/05/22;22;16;26;3;70;15;17.2;25.5;52;78;0.0;5167
25122;BRESCIA;17029;01/06/22;31;18;31;3;90;20;16.6;29.1;46;84;0.0;6614
25122;BRESCIA;17029;02/06/22;34;23;21;3;110;20;18.6;30.5;46;79;0.0;7201
25122;BRESCIA;17029;03/06/22;31;21;26;2;62;17;19.6;27.8;60;90;1.4;2430
25122;BRESCIA;17029;04/06/22;24;12;26;3;67;18;17.9;32.2;43;92;0.0;7812
25122;BRESCIA;17029;05/06/22;32;17;19;3;82;14;19.1;31.9;49;84;16.0;6417
25122;BRESCIA;17029;06/06/22;25;11;29;3;84;16;17.1;31.3;44;82;0.5;8159
25122;BRESCIA;17029;07/06/22;13;7;24;3;66;16;17.3;27.0;55;90;26.6;5223
25122;BRESCIA;17029;08/06/22;13;6;27;3;68;15;15.7;28.4;43;92;4.5;7001
25122;BRESCIA;17029;09/06/22;16;8;29;3;53;16;16.1;24.5;58;92;3.6;5293
25122;BRESCIA;17029;10/06/22;11;6;35;2;75;12;15.1;30.1;31;83;0.0;8526
25122;BRESCIA;17029;11/06/22;13;8;25;3;102;13;18.1;30.4;37;70;0.0;8572
25122;BRESCIA;17029;12/06/22;18;11;21;3;121;13;19.6;32.2;38;72;0.0;8422
25122;BRESCIA;17029;13/06/22;22;12;26;2;111;14;21.9;32.9;37;68;0.0;7301
25122;BRESCIA;17029;14/06/22;22;11;24;3;100;12;21.4;31.0;43;69;0.0;8017
25122;BRESCIA;17029;15/06/22;24;12;20;3;114;16;21.5;32.1;42;67;0.0;7885
25122;BRESCIA;17029;16/06/22;33;18;26;4;126;19;21.3;33.8;43;75;0.0;7986
25122;BRESCIA;17029;17/06/22;33;19;26;2;134;14;23.2;34.2;40;73;0.0;7625
25122;BRESCIA;17029;18/06/22;22;14;19;3;126;12;24.3;32.6;39;59;0.0;8221
25122;BRESCIA;17029;19/06/22;21;12;17;4;113;10;21.9;33.7;32;68;0.0;8383
25122;BRESCIA;17029;20/06/22;28;13;25;3;113;14;22.1;34.7;34;67;0.0;8308
25122;BRESCIA;17029;21/06/22;32;16;27;3;100;19;22.4;33.6;44;72;0.3;7413
25122;BRESCIA;17029;22/06/22;36;18;28;2;77;15;23.1;29.9;55;79;0.3;3604
25122;BRESCIA;17029;23/06/22;38;19;24;2;68;16;20.6;31.9;50;83;0.2;6079
25122;BRESCIA;17029;24/06/22;24;11;21;2;61;12;19.6;31.6;39;81;3.7;6311
25122;BRESCIA;17029;25/06/22;14;8;19;2;81;14;17.9;31.6;40;84;0.0;8381
25122;BRESCIA;17029;26/06/22;19;10;18;2;94;13;20.9;34.4;38;69;0.1;8210
25122;BRESCIA;17029;27/06/22;35;15;23;3;95;13;23.8;35.3;34;60;0.0;7898
25122;BRESCIA;17029;28/06/22;46;18;27;3;73;14;22.5;32.3;43;85;3.1;3520
25122;BRESCIA;17029;29/06/22;24;13;25;3;84;19;20.4;32.8;41;87;0.4;7717
25122;BRESCIA;17029;30/06/22;29;15;23;3;107;19;21.9;33.5;38;79;0.0;7725
25122;BRESCIA;17029;01/07/22;25;15;24;3;108;16;23.5;33.9;32;68;0.0;7766
25122;BRESCIA;17029;02/07/22;20;11;20;3;119;15;21.9;34.9;32;68;0.0;8216
25122;BRESCIA;17029;03/07/22;26;15;20;3;137;16;23.2;37.0;34;64;0.0;8309
25122;BRESCIA;17029;04/07/22;27;13;22;2;107;16;22.4;35.5;34;74;0.0;5890
25122;BRESCIA;17029;05/07/22;19;9;23;3;101;17;20.5;34.7;36;81;0.4;8200
25122;BRESCIA;17029;06/07/22;14;8;18;2;104;12;23.2;33.4;37;60;0.0;7433
25122;BRESCIA;17029;07/07/22;17;10;20;2;115;12;23.0;32.7;38;64;0.0;7729
25122;BRESCIA;17029;08/07/22;16;8;22;2;104;14;19.6;32.0;34;71;0.0;8371
25122;BRESCIA;17029;09/07/22;13;7;17;2;96;11;21.2;30.6;40;55;0.0;7609
25122;BRESCIA;17029;10/07/22;13;11;18;3;102;9;19.6;33.4;28;61;0.0;8250
25122;BRESCIA;17029;11/07/22;16;7;18;2;106;10;22.5;32.0;40;56;0.0;8064
25122;BRESCIA;17029;12/07/22;18;10;18;2;104;11;23.6;31.7;43;54;0.0;6921
25122;BRESCIA;17029;13/07/22;18;9;23;2;98;13;22.1;33.0;39;62;0.0;7442
25122;BRESCIA;17029;14/07/22;27;13;29;3;122;17;22.6;34.5;36;66;0.0;6494
25122;BRESCIA;17029;15/07/22;28;16;27;3;130;16;23.1;37.1;28;71;0.2;8092
25122;BRESCIA;17029;16/07/22;25;14;19;3;133;13;24.0;35.0;39;67;0.0;7932
25122;BRESCIA;17029;17/07/22;22;13;15;3;120;10;26.1;34.5;38;63;0.0;7484
25122;BRESCIA;17029;18/07/22;26;15;20;3;121;12;25.2;34.2;37;56;0.0;7673
25122;BRESCIA;17029;19/07/22;25;12;23;3;122;13;23.7;35.4;29;64;0.0;7809
25122;BRESCIA;17029;20/07/22;24;12;28;3;118;13;24.4;36.8;24;56;0.0;7818
25122;BRESCIA;17029;21/07/22;28;13;27;2;131;14;25.0;37.7;26;54;0.0;7767
25122;BRESCIA;17029;22/07/22;31;16;31;2;123;15;25.1;38.0;26;56;0.0;7723
25122;BRESCIA;17029;23/07/22;33;19;24;3;124;18;26.3;37.3;29;66;0.0;7105
25122;BRESCIA;17029;24/07/22;26;17;17;2;117;15;25.6;36.4;33;68;0.0;7553
25122;BRESCIA;17029;25/07/22;33;18;25;2;124;18;25.4;37.7;35;76;0.7;6654
25122;BRESCIA;17029;26/07/22;22;15;22;2;92;15;22.9;36.0;35;84;1.8;7662
25122;BRESCIA;17029;27/07/22;16;9;23;2;98;15;21.3;31.9;48;86;0.9;7200
25122;BRESCIA;17029;28/07/22;18;12;22;1;107;12;20.9;33.4;38;86;11.9;7517
